query_id,asin,label,gold_type,relevance,pool_type,matched_axes
54,B07KRLM7ZW,candidate,,0.0,random,
54,B07H5G9FH1,candidate,,0.0,random,
54,B0799Q1J5H,candidate,,0.0,random,
54,B07WG9XCH5,candidate,,0.0,random,
54,B01BLT00D0,candidate,,0.0,random,
54,B088LWH5GS,candidate,,0.0,random,
54,B077NCPWY4,candidate,,0.0,random,
54,B00DCK5HQM,candidate,,0.0,random,
54,B0725JP3J3,candidate,,0.0,random,
54,B07C24WKQM,candidate,,0.0,random,
54,B06X9QCNBX,candidate,,0.0,random,
54,B0777YWSYM,candidate,,0.0,random,
54,B004W4BD6K,candidate,,0.0,random,
54,B081J531TL,candidate,,0.0,random,
54,B07JYW9RL8,candidate,,0.0,random,
54,B07RFF73B3,candidate,,0.0,random,
54,B07KZGLTNR,candidate,,0.0,random,
54,B01AZYWUOE,candidate,,0.0,random,
54,B07BSJNCFW,candidate,,0.0,random,
54,B0BGS9F2FM,candidate,,0.0,random,
54,B003HHBFCA,candidate,,0.0,random,
54,B00687D7DQ,candidate,,0.0,random,
54,B019HXJKA6,candidate,,0.0,random,
54,B01N42EJHX,candidate,,0.0,random,
54,B00CBBHUJA,candidate,,0.0,random,
54,B07RYJM4PJ,candidate,,0.0,random,
55,B00546FKCS,gold,primary,1.0,gold,
55,B07FP11ZN6,gold,negative,-1.0,gold,
55,B08PDVJWJ3,gold,negative,-1.0,gold,
55,B01KAHWOOC,gold,negative,-1.0,gold,
55,B076KQL39T,candidate,,0.0,hard,肤质
55,B07XYG25F5,candidate,,0.0,hard,肤质
55,B011J088Q2,candidate,,0.0,hard,肤质
55,B00ENZT7PM,candidate,,0.0,hard,肤质
55,B083SCPG87,candidate,,0.0,hard,肤质
55,B013HELUI6,candidate,,0.0,hard,肤质
55,B07QN5NXY7,candidate,,0.0,hard,肤质
55,B00FTY5DXG,candidate,,0.0,hard,肤质
55,B07QKV7VB7,candidate,,0.0,hard,肤质
55,B07LCCBQZK,candidate,,0.0,hard,肤质
55,B0B1D8NJRD,candidate,,0.0,hard,肤质
55,B0B6VRG3YB,candidate,,0.0,hard,肤质
55,B01MY5N8BP,candidate,,0.0,hard,肤质
55,B07HT8KK68,candidate,,0.0,hard,肤质
55,B01C6YE0QW,candidate,,0.0,hard,肤质
55,B008YO1B34,candidate,,0.0,random,
55,B07CKMH74D,candidate,,0.0,random,
55,B07T6HBGS5,candidate,,0.0,random,
55,B07GWDBPPC,candidate,,0.0,random,
55,B0CHGDT817,candidate,,0.0,random,
55,B07D13NN2Y,candidate,,0.0,random,
55,B01LY13A82,candidate,,0.0,random,
55,B07F1ZJXPJ,candidate,,0.0,random,
55,B07B6VBRC5,candidate,,0.0,random,
55,B083S7K2C6,candidate,,0.0,random,
55,B076TBJ9M9,candidate,,0.0,random,
55,B01BG9YF86,candidate,,0.0,random,
55,B0773Z73R5,candidate,,0.0,random,
55,B01IAEH4JM,candidate,,0.0,random,
55,B07D7QWKWZ,candidate,,0.0,random,
55,B016396ULE,candidate,,0.0,random,
55,B00021E5PS,candidate,,0.0,random,
55,B09SBV8FRT,candidate,,0.0,random,
55,B07JVV8K45,candidate,,0.0,random,
55,B0721KG61M,candidate,,0.0,random,
55,B01IZ1N16U,candidate,,0.0,random,
55,B01C6OK1PQ,candidate,,0.0,random,
55,B0087PDU7K,candidate,,0.0,random,
55,B07KRBL729,candidate,,0.0,random,
55,B079P867WQ,candidate,,0.0,random,
55,B09WVXWS3J,candidate,,0.0,random,
55,B07RB99S9S,candidate,,0.0,random,
55,B071V4ZV2F,candidate,,0.0,random,
55,B00FIYR6ZK,candidate,,0.0,random,
55,B018USUPXA,candidate,,0.0,random,
55,B077NDLNCZ,candidate,,0.0,random,
55,B06XDB794J,candidate,,0.0,random,
55,B01FNOL1UU,candidate,,0.0,random,
55,B01N7WZ2WB,candidate,,0.0,random,
55,B01EO5V51O,candidate,,0.0,random,
56,B00QHB2J2S,gold,primary,1.0,gold,
56,B07FP11ZN6,gold,negative,-1.0,gold,
56,B08PDVJWJ3,gold,negative,-1.0,gold,
56,B01KAHWOOC,gold,negative,-1.0,gold,
56,B07TXX8D7N,candidate,,0.0,hard,质地
56,B003HHBFCA,candidate,,0.0,hard,质地
56,B08BFGHMW7,candidate,,0.0,hard,质地
56,B002MLDTN0,candidate,,0.0,hard,质地
56,B00KDROACY,candidate,,0.0,hard,质地
56,B0040DEGO4,candidate,,0.0,hard,质地
56,B00GNOIIGA,candidate,,0.0,hard,质地
56,B011A5F7OW,candidate,,0.0,hard,质地
56,B00XD564EU,candidate,,0.0,hard,质地
56,B07282J9LX,candidate,,0.0,hard,质地
56,B002NT0I1W,candidate,,0.0,hard,质地
56,B07T4J7QH6,candidate,,0.0,hard,质地
56,B016GO1K3E,candidate,,0.0,hard,质地
56,B07547CLTR,candidate,,0.0,hard,质地
56,B01K13I50C,candidate,,0.0,hard,质地
56,B07C7LZV98,candidate,,0.0,random,
56,B01M7Z47BG,candidate,,0.0,random,
56,B089NJG212,candidate,,0.0,random,
56,B07CPL2CW7,candidate,,0.0,random,
56,B0819J47RY,candidate,,0.0,random,
56,B01J7PX8U2,candidate,,0.0,random,
56,B0773Z73R5,candidate,,0.0,random,
56,B007XTIGNY,candidate,,0.0,random,
56,B079J5G9RX,candidate,,0.0,random,
56,B01JQB2BCI,candidate,,0.0,random,
56,B07QN5NXY7,candidate,,0.0,random,
56,B013J9ST38,candidate,,0.0,random,
56,B075QDH8SC,candidate,,0.0,random,
56,B07B46LYZJ,candidate,,0.0,random,
56,B01C6YE0QW,candidate,,0.0,random,
56,B00TWZXUGK,candidate,,0.0,random,
56,B005D4E9EQ,candidate,,0.0,random,
56,B00FVAQYJK,candidate,,0.0,random,
56,B003EHYC28,candidate,,0.0,random,
56,B06Y4XSBXQ,candidate,,0.0,random,
56,B09QYWTZNZ,candidate,,0.0,random,
56,B005EQONBW,candidate,,0.0,random,
56,B07D13NN2Y,candidate,,0.0,random,
56,B081KB6D95,candidate,,0.0,random,
56,B0B5G5J4B9,candidate,,0.0,random,
56,B00TBXV1NW,candidate,,0.0,random,
56,B00NE5EQG2,candidate,,0.0,random,
56,B08KGS7C85,candidate,,0.0,random,
56,B075GG3CVN,candidate,,0.0,random,
56,B07H5G9FH1,candidate,,0.0,random,
56,B07RKMTCC6,candidate,,0.0,random,
56,B07B6SRR9X,candidate,,0.0,random,
56,B0754MLZJP,candidate,,0.0,random,
56,B07PLGN2XW,candidate,,0.0,random,
56,B07BS51M3Z,candidate,,0.0,random,
57,B079JPNPF3,gold,primary,1.0,gold,
57,B01N8YKNNQ,gold,negative,-1.0,gold,
57,B083SCQYRJ,gold,negative,-1.0,gold,
57,B07BK1BZGP,gold,negative,-1.0,gold,
57,B07547KKS8,candidate,,0.0,hard,肤质
57,B071WXSLPK,candidate,,0.0,hard,肤质
57,B01EUBLKO4,candidate,,0.0,hard,肤质
57,B07BD4QNJ5,candidate,,0.0,hard,肤质
57,B00P7COZQG,candidate,,0.0,hard,肤质
57,B077VYNBJ2,candidate,,0.0,hard,肤质
57,B004OZ4K6W,candidate,,0.0,hard,肤质
57,B09PVBVQN3,candidate,,0.0,hard,肤质
57,B07HCHKFJJ,candidate,,0.0,hard,肤质
57,7398671962,candidate,,0.0,hard,肤质
57,B07CLCGCDV,candidate,,0.0,hard,肤质
57,B07KRMVX4Y,candidate,,0.0,hard,肤质
57,B07CK66KTC,candidate,,0.0,hard,肤质
57,B083NYSBH8,candidate,,0.0,hard,肤质
57,B00M76LYPU,candidate,,0.0,hard,肤质
57,B003AT35Z0,candidate,,0.0,random,
57,B01NCOK3W3,candidate,,0.0,random,
57,B0087PDU7K,candidate,,0.0,random,
57,B081G5HKPP,candidate,,0.0,random,
57,B00C17UPE6,candidate,,0.0,random,
57,B078WPTL1Z,candidate,,0.0,random,
57,B07TN2JPVK,candidate,,0.0,random,
57,B07CL5HNDS,candidate,,0.0,random,
57,B005F5P9DS,candidate,,0.0,random,
57,B09Z9R6HWL,candidate,,0.0,random,
57,B01FRFHPKK,candidate,,0.0,random,
57,B00546FKCS,candidate,,0.0,random,
57,B00FB9T6UK,candidate,,0.0,random,
57,B07D9NTTX9,candidate,,0.0,random,
57,B00O75GIIM,candidate,,0.0,random,
57,B01M0Y1T1H,candidate,,0.0,random,
57,B012W9NWZG,candidate,,0.0,random,
57,B07PJH5N6G,candidate,,0.0,random,
57,B08QN66S5Q,candidate,,0.0,random,
57,B075QDH8SC,candidate,,0.0,random,
57,B06XHV1XFP,candidate,,0.0,random,
57,B07DN6G725,candidate,,0.0,random,
57,B084Z282H2,candidate,,0.0,random,
57,B07C2D5DLM,candidate,,0.0,random,
57,B07NMK1TGX,candidate,,0.0,random,
57,B00Y0IK3QE,candidate,,0.0,random,
57,B015FENI1I,candidate,,0.0,random,
57,B0166HWF0S,candidate,,0.0,random,
57,B01M1L501R,candidate,,0.0,random,
57,B07T4J7QH6,candidate,,0.0,random,
57,B00OQGBRZG,candidate,,0.0,random,
57,B097M98HHV,candidate,,0.0,random,
57,B0974J2MF3,candidate,,0.0,random,
57,B076ML35SX,candidate,,0.0,random,
57,B07G32V7JH,candidate,,0.0,random,
58,B087J6PP9X,gold,primary,1.0,gold,
58,B01N8YKNNQ,gold,negative,-1.0,gold,
58,B083SCQYRJ,gold,negative,-1.0,gold,
58,B07BK1BZGP,gold,negative,-1.0,gold,
58,B07JYW9RL8,candidate,,0.0,hard,肤质
58,B07JFZVM6C,candidate,,0.0,hard,肤质
58,B07B6TD4DF,candidate,,0.0,hard,肤质
58,B00O49GBYW,candidate,,0.0,hard,肤质
58,B076GR5JMD,candidate,,0.0,hard,肤质
58,B00NOHXZYO,candidate,,0.0,hard,肤质
58,B00FTXTWRK,candidate,,0.0,hard,肤质
58,B00AFIOPEE,candidate,,0.0,hard,肤质
58,B0838YMHDX,candidate,,0.0,hard,肤质
58,B07S4298B7,candidate,,0.0,hard,肤质
58,B07GRZCV3D,candidate,,0.0,hard,肤质
58,B00O5FM0HW,candidate,,0.0,hard,肤质
58,B085XRD1QL,candidate,,0.0,hard,肤质
58,B07WKH69G5,candidate,,0.0,hard,肤质
58,B01D4B0CK4,candidate,,0.0,hard,肤质
58,B07LCCBQZK,candidate,,0.0,random,
58,B01H1F513M,candidate,,0.0,random,
58,B007XTIGNY,candidate,,0.0,random,
58,B01MT5C6R9,candidate,,0.0,random,
58,B01LY15DO5,candidate,,0.0,random,
58,B07RFGF1C7,candidate,,0.0,random,
58,B013VPSOR6,candidate,,0.0,random,
58,B00T4XTSR0,candidate,,0.0,random,
58,B07C27TLF8,candidate,,0.0,random,
58,B07D7QWKWZ,candidate,,0.0,random,
58,B010K9KVC2,candidate,,0.0,random,
58,B07PLFM6NY,candidate,,0.0,random,
58,B08B88PCF5,candidate,,0.0,random,
58,B0754KKKTP,candidate,,0.0,random,
58,B00M5IG892,candidate,,0.0,random,
58,B081D8F368,candidate,,0.0,random,
58,B01MT6H1HM,candidate,,0.0,random,
58,B07BSJNCFW,candidate,,0.0,random,
58,B07GXZ9121,candidate,,0.0,random,
58,B07T6HBGS5,candidate,,0.0,random,
58,B00XD564EU,candidate,,0.0,random,
58,B00VW8C4TO,candidate,,0.0,random,
58,B00VV382NC,candidate,,0.0,random,
58,B07LCBY5SJ,candidate,,0.0,random,
58,B01ALMVDL6,candidate,,0.0,random,
58,B07J2KSMC9,candidate,,0.0,random,
58,B00S4RTBJW,candidate,,0.0,random,
58,B07HT8KK68,candidate,,0.0,random,
58,B08428KVWC,candidate,,0.0,random,
58,B073VJJWJS,candidate,,0.0,random,
58,B07YMM12PY,candidate,,0.0,random,
58,B00B3LH0JY,candidate,,0.0,random,
58,B01K13I50C,candidate,,0.0,random,
58,B01KAHW5PA,candidate,,0.0,random,
58,B07FNWPPXF,candidate,,0.0,random,
59,B08KFFNKXL,gold,primary,1.0,gold,
59,B01N8YKNNQ,gold,negative,-1.0,gold,
59,B083SCQYRJ,gold,negative,-1.0,gold,
59,B07BK1BZGP,gold,negative,-1.0,gold,
59,B07XYG25F5,candidate,,0.0,hard,肤质
59,B06W5HGF42,candidate,,0.0,hard,肤质
59,7398671962,candidate,,0.0,hard,妆效
59,B07NVRD1SS,candidate,,0.0,hard,妆效
59,B00AK3MVG8,candidate,,0.0,hard,妆效
59,B076LZFWX3,candidate,,0.0,hard,妆效
59,B09GFSSDQR,candidate,,0.0,hard,妆效
59,B0754J6S4D,candidate,,0.0,hard,妆效
59,B07B5Y4XBY,candidate,,0.0,hard,肤质
59,B00J1OIESQ,candidate,,0.0,hard,妆效
59,B07LCBY5SJ,candidate,,0.0,hard,肤质
59,B07HJG6R3H,candidate,,0.0,hard,妆效
59,B076GR5JMD,candidate,,0.0,hard,妆效
59,B00CBQUQBO,candidate,,0.0,hard,妆效
59,B01MYZPHT2,candidate,,0.0,hard,妆效
59,B075RQ54DZ,candidate,,0.0,random,
59,B009VQR80E,candidate,,0.0,random,
59,B08KZ6Z33W,candidate,,0.0,random,
59,B07SVX3T23,candidate,,0.0,random,
59,B00FIYR6ZK,candidate,,0.0,random,
59,B08KLH1GJS,candidate,,0.0,random,
59,B0BB9HNWT7,candidate,,0.0,random,
59,B01M1L501R,candidate,,0.0,random,
59,B07JZ81774,candidate,,0.0,random,
59,B00OFFPUDS,candidate,,0.0,random,
59,B07T7J2BV5,candidate,,0.0,random,
59,B00L1SAGFY,candidate,,0.0,random,
59,B01BNCX5MI,candidate,,0.0,random,
59,B08SW5D3FZ,candidate,,0.0,random,
59,B00GMOZY90,candidate,,0.0,random,
59,B0B3WVW4Z3,candidate,,0.0,random,
59,B01KAHWM9O,candidate,,0.0,random,
59,B077W5YRNG,candidate,,0.0,random,
59,B074S4RS17,candidate,,0.0,random,
59,B002ONN5E4,candidate,,0.0,random,
59,B07GWDNFC8,candidate,,0.0,random,
59,B07HM1XNBV,candidate,,0.0,random,
59,B00I6JLQ64,candidate,,0.0,random,
59,B09WVXWS3J,candidate,,0.0,random,
59,B01G45HL6A,candidate,,0.0,random,
59,B01IZL2Y6S,candidate,,0.0,random,
59,B079P9RL16,candidate,,0.0,random,
59,B01LESSQPM,candidate,,0.0,random,
59,B07SZR7KMD,candidate,,0.0,random,
59,B01B1VJ8IQ,candidate,,0.0,random,
59,B07LCBSHM2,candidate,,0.0,random,
59,B01C6YE0XK,candidate,,0.0,random,
59,B016AZZKMG,candidate,,0.0,random,
59,B003AT35Z0,candidate,,0.0,random,
59,B08QRYPGFG,candidate,,0.0,random,
60,B00QHB2J2S,gold,primary,1.0,gold,
60,B01N8YKNNQ,gold,negative,-1.0,gold,
60,B083SCQYRJ,gold,negative,-1.0,gold,
60,B07BK1BZGP,gold,negative,-1.0,gold,
60,B0187GYVPI,candidate,,0.0,hard,遮盖
60,B07FP11ZN6,candidate,,0.0,hard,肤质;遮盖
60,B00FVAQYJK,candidate,,0.0,hard,遮盖
60,B073QTBQGH,candidate,,0.0,hard,遮盖
60,B07JYV4FCQ,candidate,,0.0,hard,肤质
60,B00DOYFC7U,candidate,,0.0,hard,遮盖
60,B06Y4XSBXQ,candidate,,0.0,hard,遮盖
60,B07B6SRR9X,candidate,,0.0,hard,肤质
60,B07KRM8TLF,candidate,,0.0,hard,肤质
60,B077W2RCN7,candidate,,0.0,hard,肤质
60,B08BFGHMW7,candidate,,0.0,hard,遮盖
60,B013VPSOR6,candidate,,0.0,hard,肤质
60,B08SW7WZPX,candidate,,0.0,hard,肤质
60,B01JM7M806,candidate,,0.0,hard,遮盖
60,B07H5HC1RX,candidate,,0.0,hard,肤质
60,B08139WJ81,candidate,,0.0,random,
60,B07FRJ98LT,candidate,,0.0,random,
60,B01E68ABUA,candidate,,0.0,random,
60,B01MZBVA73,candidate,,0.0,random,
60,B00JJ9M6TG,candidate,,0.0,random,
60,B0193MMH3S,candidate,,0.0,random,
60,B00BSA8MW4,candidate,,0.0,random,
60,B01BFNNEIK,candidate,,0.0,random,
60,B077NCPWY4,candidate,,0.0,random,
60,B073WQLQ6K,candidate,,0.0,random,
60,B07LCGWHY3,candidate,,0.0,random,
60,B01IZ1N16U,candidate,,0.0,random,
60,B07CKR3BKL,candidate,,0.0,random,
60,B08KFBCMMD,candidate,,0.0,random,
60,B0725JP3J3,candidate,,0.0,random,
60,B07VML1QZC,candidate,,0.0,random,
60,B01MA27QHS,candidate,,0.0,random,
60,B08DXMPQJS,candidate,,0.0,random,
60,B00RV0HAQY,candidate,,0.0,random,
60,B0743HT3CT,candidate,,0.0,random,
60,B01AZYWUOE,candidate,,0.0,random,
60,B01N2IBF2S,candidate,,0.0,random,
60,B07G1WV2NY,candidate,,0.0,random,
60,B013HDADM6,candidate,,0.0,random,
60,B00TE7WT0Y,candidate,,0.0,random,
60,B083BBHM89,candidate,,0.0,random,
60,B01KAHW5PA,candidate,,0.0,random,
60,B07NMK1TGX,candidate,,0.0,random,
60,B07TB2JG2F,candidate,,0.0,random,
60,B07KRMVX4Y,candidate,,0.0,random,
60,B07MZ5DFMP,candidate,,0.0,random,
60,B077XWJ9CL,candidate,,0.0,random,
60,B07BS4RJMN,candidate,,0.0,random,
60,B071P6D4N4,candidate,,0.0,random,
60,B00KD3C5J8,candidate,,0.0,random,
61,B06Y4WP8SR,gold,primary,1.0,gold,
61,B01N8YKNNQ,gold,negative,-1.0,gold,
61,B083SCQYRJ,gold,negative,-1.0,gold,
61,B07BK1BZGP,gold,negative,-1.0,gold,
61,B01D4B0CK4,candidate,,0.0,hard,肤质
61,B00JJ9MLTG,candidate,,0.0,hard,肤质
61,B07TB2JG26,candidate,,0.0,hard,肤质
61,B00FTXTWRK,candidate,,0.0,hard,肤质
61,B08HJKCMJR,candidate,,0.0,hard,肤质
61,B07B6TD4DF,candidate,,0.0,hard,肤质
61,B07CK66KTC,candidate,,0.0,hard,肤质
61,B01513744K,candidate,,0.0,hard,肤质
61,B06XSL7318,candidate,,0.0,hard,肤质
61,B07F1ZJXPJ,candidate,,0.0,hard,肤质
61,B07C58S2JR,candidate,,0.0,hard,肤质
61,B07FP11ZN6,candidate,,0.0,hard,肤质
61,B07KRMVX4Y,candidate,,0.0,hard,肤质
61,B09JV6P6R6,candidate,,0.0,hard,肤质
61,B083NYSBH8,candidate,,0.0,hard,肤质
61,B00M5IG892,candidate,,0.0,random,
61,B097M98HHV,candidate,,0.0,random,
61,B00GMOZXYQ,candidate,,0.0,random,
61,B07MZ5DFMP,candidate,,0.0,random,
61,B07DC61QF5,candidate,,0.0,random,
61,B08QRYPGFG,candidate,,0.0,random,
61,B07TB2JG2F,candidate,,0.0,random,
61,B00RV0HAQY,candidate,,0.0,random,
61,B08PFCHF1K,candidate,,0.0,random,
61,B01EG50XD8,candidate,,0.0,random,
61,B07CKR3BKL,candidate,,0.0,random,
61,B07XY1RXCQ,candidate,,0.0,random,
61,B073RDZ1HY,candidate,,0.0,random,
61,B01LYCMIPD,candidate,,0.0,random,
61,B00YAF2RJS,candidate,,0.0,random,
61,B01IS4B0NA,candidate,,0.0,random,
61,B01EO5V51O,candidate,,0.0,random,
61,B01NCRBMQJ,candidate,,0.0,random,
61,B010AIAM04,candidate,,0.0,random,
61,B00YF00T5M,candidate,,0.0,random,
61,B00M5IFUO6,candidate,,0.0,random,
61,B07535B5L6,candidate,,0.0,random,
61,B00USO5KVM,candidate,,0.0,random,
61,B088LWH5GS,candidate,,0.0,random,
61,B01G45HL6A,candidate,,0.0,random,
61,B07NYGNND5,candidate,,0.0,random,
61,B01LXA0F9K,candidate,,0.0,random,
61,B07PLDWWGV,candidate,,0.0,random,
61,B07GWG45D5,candidate,,0.0,random,
61,B08KFBCMMD,candidate,,0.0,random,
61,B07LCBZGVH,candidate,,0.0,random,
61,B016GO1K3E,candidate,,0.0,random,
61,B08M4BLCXF,candidate,,0.0,random,
61,B00OQGBRZG,candidate,,0.0,random,
61,B071HQXM8P,candidate,,0.0,random,
62,B083SCPG87,gold,primary,1.0,gold,
62,B01N8YKNNQ,gold,negative,-1.0,gold,
62,B083SCQYRJ,gold,negative,-1.0,gold,
62,B07BK1BZGP,gold,negative,-1.0,gold,
62,B07B6SRR9X,candidate,,0.0,hard,肤质
62,B07D6D2LVF,candidate,,0.0,hard,肤质
62,B09JVH9H1L,candidate,,0.0,hard,肤质
62,B083NYSBH8,candidate,,0.0,hard,肤质
62,B07Y9HRHVL,candidate,,0.0,hard,肤质
62,B01EO5V3LG,candidate,,0.0,hard,肤质
62,B07KRLM7ZW,candidate,,0.0,hard,肤质
62,B077W2RCN7,candidate,,0.0,hard,肤质
62,B07JYW9RL8,candidate,,0.0,hard,肤质
62,B08SW7WZPX,candidate,,0.0,hard,肤质
62,B07RB99S9S,candidate,,0.0,hard,肤质
62,B07BP1YYJR,candidate,,0.0,hard,肤质
62,B00AK3MVG8,candidate,,0.0,hard,肤质
62,B091J9PK3C,candidate,,0.0,hard,肤质
62,B06XSL7318,candidate,,0.0,hard,肤质
62,B07M59R149,candidate,,0.0,random,
62,B004W4BD6K,candidate,,0.0,random,
62,B08LZ3CTWW,candidate,,0.0,random,
62,B0799Q1J5H,candidate,,0.0,random,
62,B07J2KZQSF,candidate,,0.0,random,
62,B0834WM842,candidate,,0.0,random,
62,B08L1SSG29,candidate,,0.0,random,
62,B00028PZB4,candidate,,0.0,random,
62,B077885Y6P,candidate,,0.0,random,
62,B09491CWL7,candidate,,0.0,random,
62,B01N5HX7PC,candidate,,0.0,random,
62,B07TMMNDJ5,candidate,,0.0,random,
62,B0754J6S4D,candidate,,0.0,random,
62,B0168BTGO0,candidate,,0.0,random,
62,B079P867WQ,candidate,,0.0,random,
62,B00WAJ99L0,candidate,,0.0,random,
62,B018USTWBG,candidate,,0.0,random,
62,B06XD7Z159,candidate,,0.0,random,
62,B07FTGHGTW,candidate,,0.0,random,
62,B08MF7KJ92,candidate,,0.0,random,
62,B09953QQK6,candidate,,0.0,random,
62,B07PLGN2XW,candidate,,0.0,random,
62,B00K1SCGUS,candidate,,0.0,random,
62,B00TWZD542,candidate,,0.0,random,
62,B07G1WV2NY,candidate,,0.0,random,
62,B07VNQ4G13,candidate,,0.0,random,
62,B07MZ5DFMP,candidate,,0.0,random,
62,B0BLTY8TJL,candidate,,0.0,random,
62,B01J4P4VH4,candidate,,0.0,random,
62,B01EG50XD8,candidate,,0.0,random,
62,B07P1K3GCR,candidate,,0.0,random,
62,B01MZ62E1V,candidate,,0.0,random,
62,B07CKR3BKL,candidate,,0.0,random,
62,B07T4J7QH6,candidate,,0.0,random,
62,B01LYCQ6SC,candidate,,0.0,random,
63,B01NCOK3W3,gold,primary,1.0,gold,
63,B01N8YKNNQ,gold,negative,-1.0,gold,
63,B083SCQYRJ,gold,negative,-1.0,gold,
63,B07BK1BZGP,gold,negative,-1.0,gold,
63,B086S724MM,candidate,,0.0,hard,肤质
63,B07TB2JG26,candidate,,0.0,hard,肤质
63,B07RFF73B3,candidate,,0.0,hard,肤质
63,B07BP1YYJR,candidate,,0.0,hard,肤质
63,B07RB99S9S,candidate,,0.0,hard,肤质
63,B07BGY2226,candidate,,0.0,hard,肤质
63,B00M76LYPU,candidate,,0.0,hard,肤质
63,B004OZ4K6W,candidate,,0.0,hard,肤质
63,B07WKH69G5,candidate,,0.0,hard,肤质
63,B01EUBLKO4,candidate,,0.0,hard,肤质
63,B07FP11ZN6,candidate,,0.0,hard,肤质
63,B01EO5V51O,candidate,,0.0,hard,肤质
63,B07NQT16LT,candidate,,0.0,hard,肤质
63,B07B6TD4DF,candidate,,0.0,hard,肤质
63,B07HCHKFJJ,candidate,,0.0,hard,肤质
63,B07B6QQJ3K,candidate,,0.0,random,
63,B0034KZX0K,candidate,,0.0,random,
63,B01FS4JKI0,candidate,,0.0,random,
63,B097M8LXTC,candidate,,0.0,random,
63,B01IAFMFWW,candidate,,0.0,random,
63,B09QYTN748,candidate,,0.0,random,
63,B07VRWVLDL,candidate,,0.0,random,
63,B081D8F368,candidate,,0.0,random,
63,B00KZ9ZRPO,candidate,,0.0,random,
63,B004AOGGZ0,candidate,,0.0,random,
63,B004AG9S4O,candidate,,0.0,random,
63,B07RGGLM1F,candidate,,0.0,random,
63,B083SCPG87,candidate,,0.0,random,
63,B00T4XTSR0,candidate,,0.0,random,
63,B07V5HQSPZ,candidate,,0.0,random,
63,B083JVNKV8,candidate,,0.0,random,
63,B071ZKYWDJ,candidate,,0.0,random,
63,B07B6VBRC5,candidate,,0.0,random,
63,B000R3K5CS,candidate,,0.0,random,
63,B07C58S2JR,candidate,,0.0,random,
63,B00K6Q0PCG,candidate,,0.0,random,
63,B07FZLG51W,candidate,,0.0,random,
63,B01N5FD5OZ,candidate,,0.0,random,
63,B01C6YE0QW,candidate,,0.0,random,
63,B07G1WV2NY,candidate,,0.0,random,
63,B07C2FC36Q,candidate,,0.0,random,
63,B07T4J7QH6,candidate,,0.0,random,
63,B07Q2ZCJVT,candidate,,0.0,random,
63,B00YAEU49O,candidate,,0.0,random,
63,B075GG3CVN,candidate,,0.0,random,
63,B003J42FMK,candidate,,0.0,random,
63,B07SVX2NSJ,candidate,,0.0,random,
63,B07J2KZQSF,candidate,,0.0,random,
63,B00ZYJY79W,candidate,,0.0,random,
63,B01LZ0OVS3,candidate,,0.0,random,
64,B079JPNPF3,gold,primary,1.0,gold,
64,B01N8YKNNQ,gold,negative,-1.0,gold,
64,B083SCQYRJ,gold,negative,-1.0,gold,
64,B07BK1BZGP,gold,negative,-1.0,gold,
64,B00C4A6SOG,candidate,,0.0,random,
64,B07FM4WR3Q,candidate,,0.0,random,
64,B00FTY5DXG,candidate,,0.0,random,
64,B073VJJWJS,candidate,,0.0,random,
64,B00JU43TEQ,candidate,,0.0,random,
64,B00GM1GROO,candidate,,0.0,random,
64,B07YM54GLC,candidate,,0.0,random,
64,B09WZ7TL69,candidate,,0.0,random,
64,B00J1OIDK0,candidate,,0.0,random,
64,B01AS29GVS,candidate,,0.0,random,
64,B07KXHWB9D,candidate,,0.0,random,
64,B00EEIER1W,candidate,,0.0,random,
64,B07S1BTNB3,candidate,,0.0,random,
64,B07PLGN2XW,candidate,,0.0,random,
64,B01LOVJAZO,candidate,,0.0,random,
64,B0049IFDUQ,candidate,,0.0,random,
64,B0773QFDK1,candidate,,0.0,random,
64,B00S4RTBJW,candidate,,0.0,random,
64,B00M681EX6,candidate,,0.0,random,
64,B016B0Z19C,candidate,,0.0,random,
64,B01M10526P,candidate,,0.0,random,
64,B07NPF81MM,candidate,,0.0,random,
64,B085XRD1QL,candidate,,0.0,random,
64,B01E1IPYZW,candidate,,0.0,random,
64,B01FRFHLP4,candidate,,0.0,random,
64,B01I1YOOY4,candidate,,0.0,random,
64,B01JM7M806,candidate,,0.0,random,
64,B0728GC3J6,candidate,,0.0,random,
64,B08BFGHMW7,candidate,,0.0,random,
64,B00GCQZB00,candidate,,0.0,random,
64,B0B1D8NJRD,candidate,,0.0,random,
64,B08BZVY29D,candidate,,0.0,random,
64,B002HGBLAS,candidate,,0.0,random,
64,B01LYCMIPD,candidate,,0.0,random,
64,B006DRRRYQ,candidate,,0.0,random,
64,B002ML45EW,candidate,,0.0,random,
64,B0754JSQ2Q,candidate,,0.0,random,
64,B07RYJM4PJ,candidate,,0.0,random,
64,B00864MJSI,candidate,,0.0,random,
64,B01IAF2FMW,candidate,,0.0,random,
64,B07P6LPN8T,candidate,,0.0,random,
64,B0086UKXAS,candidate,,0.0,random,
64,B00TEBI8FK,candidate,,0.0,random,
64,B01L8NRX3O,candidate,,0.0,random,
64,B07VRX8117,candidate,,0.0,random,
64,B003EBQT3E,candidate,,0.0,random,
64,B01IZM4EXS,candidate,,0.0,random,
64,B01LXXII64,candidate,,0.0,random,
64,B077C5CZSR,candidate,,0.0,random,
